final_all_keys,close_words
工科,"理工科,工科专业,学工科,理工专业,工科院校,工科男,文科,理工科专业,工科类,工科学校,文科生,理工,文科专业,理工科学,理科专业,工科生,理科,理科生,文科男,理工科院校,理工男,理工科类,商科,理工类大学,理科男,计算机专业,理工院校,工科大学,研究僧,理工学"
小哥,"帅气小哥,大叔,帅小哥,小哥哥,小哥儿,小伙,小伙子,妹子,大爷,哥们,印度大叔,老大爷,小胖哥,帅小伙,快递小哥,小伙儿,保安小哥,小妹,小帅哥,送快递,美女姐姐,姑娘,小姐姐,司机大哥,外卖小哥,送外卖,大兄弟,大妹子,东北大哥,帅哥"
忽略,"忽视,被忽略,被忽视,过分强调,过分关注,忽视它,忽视细节,忘了,忘记了,因为,过于,过度,忽略细节,在意,所以,太过,过度关注,相反,往往,记住,忘记,其实,被疏忽,不注重,很少关注,疏忽"
老爷,"少爷,大老爷,二少爷,姑爷,小少爷,侯爷,三小姐,舅老爷,三少爷,大少爷,五少爷,当家的,姑老爷,国公爷,四少爷,官爷,王爷,公子爷,公子,二老爷,爷,老太爷,少夫人,家老爷,三爷,大少奶奶,三公子,相爷,三老爷,少奶奶"
盆栽,"盆栽植物,小盆栽,植物盆栽,盆栽花卉,室内盆栽,花盆,小盆景,盆栽绿植,盆摘,观叶植物,吊兰,水培植物,文竹,绿萝,花卉盆栽,空气凤梨,发财树,花卉植物,绿植盆栽,小型盆栽,几盆,盆栽种植,盆景植物,小植物,大盆栽,盆花,室内植物,绿植花卉,植物盆景,吊盆"
转暖,"趋暖,回暖,天气转暖,渐暖,转热,渐热,天气变暖,变暖,温度回升,气温升高,气温回升,春天来临"
贫民窟,"平民窟,贫民区,穷人区,基贝拉,贫民,黑人区,达拉维,难民营,平民区,黑人社区,达哈维,底层社会,伦敦东区,城市贫民窟,无家可归者,富人区,九龙城寨,民窟,索维托,贫民生活,哈林区,哈莱姆区,贫富差距悬殊,布鲁克林区,城市边缘,索纳加奇,基贝拉贫民窟,索韦托,无家可归的流浪汉"
骗局,"骗子,网络骗局,骗术,传销骗局,传销诈骗,金融骗局,诈骗,一场骗局,诈骗手段,大骗局,上当受骗,新骗局,庞氏骗局,连环骗局,被骗,精心设计的骗局,骗子们,传销陷阱,行骗,惊天骗局,受骗,金融传销,行骗者,旁氏骗局,骗局曝光,骗钱,传销,诈骗者,诈骗圈套,骗法"
惊喜,"意外的惊喜,大惊喜,意外惊喜,意想不到的惊喜,巨大的惊喜,充满惊喜,小惊喜,各种惊喜,新惊喜,一份惊喜,特别的惊喜,惊喜不断,新的惊喜,期待,惊喜连连,欣喜,很惊喜,意外,特别惊喜,意想不到,惊喜多,最惊喜,想不到的惊喜,双重惊喜,不一样的体验,惊喜礼物,如此惊喜,新鲜体验,神秘惊喜"
同性恋,"同性恋者,异性恋,双性恋,男同性恋,女同性恋,性倾向,男同,异性恋者,反对同性恋,同性恋群体,同性,同性爱,恐同,同性恋爱,同性恋人群,同性恋倾向,男同性恋者,性取向,跨性别,双性恋者,无性恋,我是同性恋,关于同性恋,性少数群体,女同性恋者,异装癖,男性同性恋,变性人"
过球,"没赢,踢球,一起踢球,踢,能进球,这支球队,国青队,业余球队,输了球,关键球员,球员们,有球,乙级联赛,比赛强度,俱乐部比赛,四个球,两个球,职业球队,球会,球队比赛,打球的朋友,连球,顶尖球员,球队,喜欢足球,二线队,看球,踢法,没球,上球"
经贸,"经济贸易,经济合作,经济和贸易,经贸合作,经贸发展,双边经贸,人文交流,经贸关系,国际经贸,贸易投资,经贸金融,经贸往来,文化等领域的交流,加强经贸,经济技术合作,经贸大,民间交往,外经贸,外交,深化经贸,国际贸易,双边贸易,贸易合作,双边合作,对外经济贸易,经贸投资,文化交流,经济交流,贸易,贸易经济"
回击,"还击,反击,挑衅,驳斥,回应,指责,回怼,抨击,暗讽,言语攻击,炮轰,嘲讽,不甘示弱,强力反击,表达不满,反驳,语言攻击,呛声,攻击,激怒,毫不示弱,质疑者,谴责,先发制人,奋起反击,打脸,质疑,挑衅者,回应质疑,报复"
音频格式,"音乐格式,播放格式,视频格式,音乐文件,音频文件格式,压缩格式,影音文件,格式,格式转换,格式,格式,编码格式,格式,其他格式,音频编码,音频播放器,媒体文件,支持播放,声音格式,无损格式,格式,支持格式,音频文件,视频转换"
步行者队,"步行者,掘金队,保罗乔治,鹈鹕队,骑士队,尼克斯队,黄蜂队,雷霆队,印第安纳步行者队,猛龙队,克里夫兰骑士队,俄克拉荷马雷霆队,雷霆,克利夫兰骑士队,开拓者队,保罗乔治,费城人队,人队,亚特兰大老鹰队,凯尔特人队,国王队,爵士队,波特兰开拓者队,活塞队,波士顿凯尔特人队,森林狼,多伦多猛龙队,丹佛掘金队,吉米巴特勒,纽约尼克斯队"
温总理,"温家宝总理,朱总理,胡主席,习总,习大大,国家领导,朱镕基总理,胡锦涛主席,朱镕基,李总理,胡锦涛总书记,胡总书记,国家领导人,国务院总理温家宝,国务院总理,国家主席胡锦涛,中央领导,胡书记,四川地震,习总书记,总理,年两会,小平同志,朱熔基,邓爷爷,朱鎔基,江总书记,陈部长,胡锦涛,四川大地震"
号称,"名副其实,大名鼎鼎,被称作,之称,被誉,堪称,据说,堪比,赫赫有名,最厉害,誉为,公认,名符其实,浪得虚名,天下第一,鼎鼎有名,最出名,素有,鼎鼎大名,最有名,人称,齐名,美誉,有名,勘称,之首,被喻,称为,最著名"
定量,"可以定量,定时定量,可定量,定质,相对定量,固定量,定量标准,定量分析,定量化,定量控制,的量,半定量,按量,定性分析,精确定量,量化,精确计量,饮食要定时,三餐定时,饮食定时,科学定量,精确,绝对定量,形成规律,定时,计量,消化代谢试验,和量,定性方法"
男人,"女人,女人女人,男人女人,一个男人,女人会,这样的男人,是男人,因为女人,说男人,一个女人,这样的女人,你的男人,男人的女人,女人爱,女人喜欢,有些女人,女人说,如果一个女人,男人们,漂亮女人,这个男人,男人说,男人喜欢,作为女人,就是女人,女人男人,好女人,她的男人,中国男人,女人女人"
保险公司,"理赔,其他保险公司,车险公司,保险公司理赔,投保人,一般保险公司,承保,保险合同,两家保险公司,投保,财产保险公司,车险,各保险公司,保险公司赔付,保险经纪公司,保险人,拒赔,再保险公司,保单,承保公司,国内保险公司,财险公司,保险公司承保,各大保险公司,投保公司,寿险,商业保险公司,保险公司保险,出险,财产险"
食品饮料,"商贸零售,餐饮旅游,医药生物,非银金融,轻工制造,食品饮料板块,消费板块,休闲服务,农林牧渔,大消费板块,食品饮料行业,大消费,基础化工,商业连锁,家电板块,饮料制造,酿酒食品,行业表现,食品饮料等行业,多元金融,消费股,超级品牌,医药等行业,建筑建材,国防军工,有色金属,日用化工,电子等行业,子行业,公用事业"
民调,"民调结果,民意调查,民调显示,民意调查显示,支持率,施政满意度,支持度,大选,民意支持,民意测验,选情,民众支持,舆论调查,投票率,选前,出口民调,选战,胜选,盖洛普,选举结果,选民投票,选举中,总统候选人,极右翼,总统大选,美丽岛电子报,在野党,极右派,该党"
大堂,"大堂内,前厅,酒店大堂,酒店大厅,大厅,大厅里,内厅,一楼大堂,门厅,厅堂,大堂前,大堂门口,后堂,侧厅,宴客厅,包厢,前院,宴会厅,偏厅,外厅,正堂,正厅,会议室,大厅内,议事厅,前厅大堂,主厅,门廊,茶厅,包间"
想起,"忆起,想起从前,想到,想起了他,想起我,记起,回想到,突然想起,想起往事,想起来,联想起,想念起,想起小时候,想起朋友,想起了你,忽然想起,想起父亲,回忆起,偶然想起,想起你,还记得,想起了她,想起母亲,又记起,不禁,怀念,感慨万千,回想,说起,突然想到"
之外,"除了,以外,外,除此之外,除此以外,除,除此,除此外,其他,还有,另外,其它,此外,不仅如此,除过,除去,除开,除却,当然,不仅,其余,以及,其他方面,和,诸如,不仅仅,中除,的的"
归队,"伤愈,回队,休假,队长,加入球队,恢复训练,归建,重新集结,归来,集训,备战,随队,回归,开拔,留队,入队,返队,暂时离队,回到基地,养伤,出征,休整,大部队,完全康复,启程,提前离开,待命,合练,伤员,到队"
绑带,"交叉绑带,系带,金属扣,细带,抽绳,蝴蝶结装饰,流苏装饰,荷叶边,挂脖,金属链条,珍珠装饰,高腰,半身裙,绑带款,前短后长,蝴蝶结,微喇,拉链设计,绑带鞋,宽肩带,开衩,侧开叉,衬衫裙,腰带装饰,尖头鞋,收腰,拼接设计,绑带式,阔腿"
大战,"之战,对决,恶战,一战,之战里,世纪大战,强强对决,激战,大战开始,对战,复仇战,较量,一场大战,世纪之战,精彩对决,大混战,生死大战,厮杀,鏖战,大决战,巅峰之战,决战,战斗,终极决战,最后的决战,战役,正面对决,宿命之战,这场,战上"
媒体,"中国媒体,权威媒体,主流媒体,各大媒体,国内媒体,各媒体,新闻媒体,报道,所有媒体,知名媒体,部分媒体,娱乐媒体,媒体的报道,国外媒体,各个媒体,相关媒体,媒体方面,记者和媒体,大媒体,多家媒体,媒体新闻,官方媒体,相关报道,媒体记者,众多媒体,新闻,网络媒体,媒体报道,媒体关注,外国媒体"
热线,"热线电话,拨打热线,新闻热线,服务热线,小时热线,咨询热线,拨打热线电话,栏目热线,市民热线,热线咨询,咨询电话,维权热线,服务热线电话,便民服务热线,投诉热线,小时热线电话,服务专线,小时服务热线,咨询专线,预约热线,可拨打,请拨,客服热线,求助热线,咨询服务热线"
房山,"门头沟,平谷,密云,顺义,昌平,石景山,房山区,延庆,良乡,通州,丰台,京西,门头沟区,密云区,窦店,平谷区,怀柔区,蓟州,昌平区,宝坻,涞水,密云县,高碑店,蓟县,大兴区,琉璃河,在昌平,涿州,京郊,高丽营"
放进,"放进去,装进,放入,塞进,丢进,放到,倒进,装入,搁进,扔进,取出,塞入,装在,塞到,取出来,放在,放如,包好,拿进,装到,丢入,放上,放入水,扔到,拿出来,倒出,倒入,收进"
赘肉,"小肚腩,腹部赘肉,腰部赘肉,小肚子,拜拜肉,腰腹赘肉,蝴蝶袖,大肚腩,坠肉,小腹赘肉,赘肉多,水桶腰,小肉肉,大象腿,平坦小腹,蝴蝶臂,粗手臂,肚腩,小腹平坦,身体线条,双下巴,好身材,多余脂肪,身材,多余的脂肪,大粗腿,小肚肚,腰腹部,拜拜袖,肌肉线条"
糖哥,"绿箭侠,麦哥,斯蒂芬阿梅尔,锤神,卡特特工,小贱贱,根妹,格兰特古斯汀,特和麦,美队,松鼠妹,渣康,米帅,莫娘,淑女好球,锤哥,小狼人,神夏,杰西卡琼斯,神盾局,快银,马克加蒂斯,柯登,白金丝雀,弩男,卢克凯奇,香蕉超人,闪电侠第三季,塔伦艾格顿,夜魔侠"
研究型,"研究型大学,科研型,研究性,教学型,综合性大学,综合大学,研究型人才,学术型,实践型,应用型,本科教育,一流大学,研究类,教学型大学,教研型,职业导向,学术研究,新型大学,公立大学,研究型学院,应用研究型,理工科,研究生教育,研究型高校,应用型大学,科研,顶尖大学,文理兼备,私立大学,授课型"
圈圈,"小圈圈,小圈,圆圈,一圈一圈,个圈,圆圈圈,一圈圈,圈圈圆圆,一个圈,圈一圈,圈圈圈,圈儿,大圈圈,涟漪,一圈又一圈,那圈,圈来,叉叉,圈圈一,个圆,圈,几个圆圈,大圆,波纹,泡泡,圆圈儿,两个圈圈,圆圆圈圈,大圆圈,绕着"
遭受,"遭遇,遭到,受到,饱受,蒙受,遭遇过,承受,遭致,屡受,经受,摧残,毁灭性打击,重创,受到打击,重大创伤,沉重打击,受了,受到伤害,所受,遭,打击,重大伤害,遭至,招受,毁灭性的打击,中受,严重的创伤,损失"
大闹天宫,"大闹天空,闹天宫,孙悟空大闹天宫,三打白骨精,孙悟空,西游记,齐天大圣,孙猴子,孙悟空三打白骨精,齐天大圣大闹天宫,真假美猴王,美猴王,齐天大圣孙悟空,五行山下,如来佛祖,哪吒闹海,孙大圣,猪八戒,二郎神,就是孙悟空,大闹龙宫,大闹蟠桃会,大闹地府,闹龙宫,闹地府,自封齐天大圣,孙悟空闹天宫,妖猴,花果山,被压五行山"
身形,"身型,身躯,腰身,魁梧,瘦小,娇小,纤瘦,颀长,瘦削,面容,瘦长,欣长,高挑,矮小,庞大的身躯,体形,体态,身子,修长,一矮,修长身形,高瘦,苗条,削瘦,半空中,身势,人影,身材,体型,闪身"
锅炉,"蒸汽锅炉,燃气锅炉,大型锅炉,锅炉设备,燃油锅炉,供热锅炉,锅炉房,热水锅炉,工业锅炉,小锅炉,供暖锅炉,电厂锅炉,小型锅炉,天然气锅炉,锅炉内,锅炉系统,取暖锅炉,启动锅炉,燃煤锅炉,热风炉,供热系统,生物质锅炉,锅炉燃烧,生物质燃料锅炉,燃煤,煤锅炉,加热炉,电站锅炉,蒸汽管道,发电机组"
赞成,"赞同,表示赞同,完全赞成,表示同意,非常赞成,提议,很赞同,附议,双手赞成,认同,非常赞同,坚决支持,我的意见,完全同意,绝对支持,比较赞同,有道理,举手赞成"
普遍,"大多数,多数,大多,大部分,绝大多数,普遍现象,较低,认为,偏低,主流观点,现象,主流,普片,普遍地,原因在于,更普遍,倾向于,个别,普遍性,因而,较为,非常普遍,绝大部分,事实上,因此,偏高,总体而言,相对,通常"
资金量,"资金规模,总资金,资金,资金比例,资金操作,资金大小,资金情况,股市的资金,投入的资金,资金运作,仓位,风险承受力,投资资金,资金控制,可用资金,仓量,投资的风险,一般散户,资金额度,操作股票,配资,资金配比,满仓操作,做短线"
通讯,"通信,通讯系统,通迅,通讯设备,通讯,以及通讯,远程通讯,联络,内部通讯,无线通讯,远程通信,常规通讯,通讯连接,及通讯,通话,以及通信,无线电,接通,通讯及,远距离通讯,通讯要求,视频通讯,通信及,通讯频率,通信系统,通信器,通讯设施,卫星通讯,紧急通讯,通讯器"
迎战,"主场,对阵,主场迎战,坐镇,击败,大胜,主场作战,客场,战胜,轻取,再战一场,对决,主场大胜,大比分,第轮,对战,一战,强强对话,客场作战,比赛对阵,取胜,负于,力克,补赛,第轮,输给,第轮,第轮"
拜年,"去拜年,拜年了,拜新年,串门拜年,拜大年,春节拜年,磕头拜年,拜节,拜个年,相互拜年,走亲戚,讨红包,发压岁钱,拜早年,过年,吃年饭,大年初一拜年,大年初一,拜年的话,初一拜年,团拜,串亲戚,过年好,过新年,大年初二,吃年夜饭,祝贺新年,过春节,逢年过节,拜寿"
严密,"密不透风,森严,更严密,层层设防,周密,严格,坚固,防范严密,完备,防卫,固若金汤,外围,封锁,重兵把守,隐蔽,万无一失,防御体系,严密的组织,严密的制度,牢固,严密控制,防护,保卫措施,严加,紧密,戒备森严,把守,监视,警戒网,安保措施"
异空,"异时空,奇异空间,异境,神秘空间,魔境,他界,时空世界,真幻,幻法,界域,五蕴,须弥芥子,空之,幻身,虚空世界,另一个空间,玄界,个异,虚幻空间,平行空间,心中之心,幻体,二次元空间,之障,虚无世界,幻,异空间,虚界,此界,异幻"
见面会,"交流会,观影会,主创见面会,粉丝见面会,映后,分享会,答谢会,签名会,签售会,影迷见面会,放映会,访谈会,观影活动,媒体见面会,宣传会,座谈会,路演活动,媒体发布会,线下活动,首映式,恳谈会,线下聚会,看片会,试映会,粉丝活动,观众见面会,首映礼,庆生会,明星见面"
